cons,averageTTL,active,Domain Name,life
1,51,10.740588637919233,iblpindonesia.org,12.0
1,56,0.8240930869267625,upbring.org,10.001368925393566
1,49,23.5564681724846,lightandland.co.uk,24.0
1,46,5.963039014373717,9mti.com,7.000684462696783
1,47,9.716632443531827,androidkade.com,12.0
1,56,6.959616700889802,endahurtskids.com,8.0
1,56,15.170431211498974,masmusculo.com,20.0
1,46,14.277891854893909,porsche-se.com,15.000684462696784
1,41,13.697467488021903,stylecartel.com,14.694045174537989
1,56,12.361396303901437,altfoto.com,12.999315537303216
1,50,11.003422313483915,xs400.com,12.0
1,56,23.96167008898015,wrt.org.uk,24.999315537303218
1,116,8.93908281998631,lxchat.com,9.998631074606434
1,56,6.444900752908967,slotsia.com,8.0
1,78,16.985626283367555,xianhengguoji.com,20.0
1,40,1.7357973990417521,ankaranakliye.net,2.9979466119096507
1,53,15.978097193702943,londonstone.co.uk,17.998631074606433
2,43,20.01095140314853,allcafe.info,20.999315537303218
1,50,1.002053388090349,lp3personalloan.org,1.998631074606434
1,46,5.122518822724161,leuchtturm1917.us,5.9958932238193015
1,46,9.00479123887748,25degreesnorth.com,12.0
1,47,4.632443531827516,adamsweddingphotography.com,9.998631074606434
1,56,17.00205338809035,hellotech.com,17.998631074606433
1,46,9.960301163586584,kan-therm.com,11.000684462696784
1,51,23.912388774811774,lechef.com,24.996577686516083
1,50,9.998631074606434,nai010.com,10.99794661190965
1,47,22.926762491444215,oliviers-co.com,24.0
1,53,20.93908281998631,paladinmicro.com,21.998631074606433
1,56,13.27857631759069,eatseasonably.co.uk,13.998631074606434
1,52,21.935660506502394,knjizara.com,26.99794661190965
1,48,13.779603011635865,mydati.com,15.000684462696784
1,56,17.702943189596166,rallytowels.com,20.999315537303218
1,39,19.926078028747433,scottsdalegalleries.com,28.993839835728952
1,56,20.958247775496236,bannermancastle.org,21.998631074606433
1,45,17.927446954141,solpass.org,23.000684462696782
2,43,12.999315537303216,boondocksbootleg.com,13.995893223819301
1,56,18.792607802874745,patronlardunyasi.com,21.00205338809035
1,51,16.00273785078713,risingappalachia.com,16.999315537303218
1,47,16.00273785078713,tribality.com,16.999315537303218
1,56,0.9828884325804244,healthmedisforlife.info,1.998631074606434
2,51,18.981519507186857,11vm-serv.net,20.0
1,56,3.9315537303216974,3dprintpoints.com,5.9986310746064335
1,56,7.40041067761807,certifikid.com,13.998631074606434
1,112,23.000684462696782,orbimed.com,27.99726214921287
1,57,20.00273785078713,starr-restaurant.com,24.999315537303218
1,56,0.9828884325804244,dentalcarehealths.info,1.998631074606434
1,44,22.001368925393567,hadel.net,22.99794661190965
1,110,22.833675564681723,ncdental.org,27.99726214921287
1,56,2.91854893908282,happierplanet.co.uk,4.0
1,54,5.919233401779603,hotpodnews.com,7.000684462696783
1,40,3.8767967145790556,jztvnews.com,11.000684462696784
1,47,5.987679671457905,mastorat.com,7.000684462696783
1,45,15.696098562628336,recensio.net,16.476386036960985
1,43,0.9856262833675564,xn--2o2bi6m5relsa68a.net,1.998631074606434
1,44,15.255304585900069,maxsite.org,16.999315537303218
1,49,9.998631074606434,london-escorts-agency1.co.uk,11.000684462696784
1,51,9.886379192334017,pilatesinyorkshire.co.uk,12.0
1,47,5.9986310746064335,capsulesupply.com,6.995208761122519
1,50,2.2532511978097194,olebookies.com,3.0006844626967832
1,50,23.958932238193018,raphael-hotel.com,24.996577686516083
1,47,20.659822039698838,bibliopolis.org,24.0
1,45,16.00273785078713,memorialmuseums.org,16.999315537303218
1,56,20.83504449007529,pslegal.org,21.998631074606433
1,56,21.913757700205338,babyliss.co.uk,24.0
1,56,13.979466119096509,wholesaleclearance.co.uk,17.998631074606433
1,53,16.005475701574266,wordsarepictures.co.uk,18.001368925393567
1,50,6.992470910335387,salvastar.com,8.0
1,106,12.438056125941136,srfestival.com,13.998631074606434
1,56,6.0889801505817935,wanderlustandco.com,16.0
1,239,23.838466803559207,abcul.org,26.99794661190965
1,51,14.004106776180699,claudemonetgallery.org,14.99794661190965
1,56,4.917180013689254,tribunemagazine.co.uk,5.9986310746064335
1,47,6.143737166324435,cpnic.com,7.000684462696783
1,56,2.945927446954141,genviagrarx.com,4.0
1,103,24.0,quivirawine.com,24.996577686516083
1,56,12.002737850787133,rumbatime.com,12.999315537303216
1,49,8.985626283367557,betablog.org,9.998631074606434
1,48,20.50650239561944,consulfrance-newyork.org,21.998631074606433
1,56,0.10677618069815195,cialisfordailyuse-right.com,0.999315537303217
1,51,17.00205338809035,dachdecker-rottensteiner.com,17.998631074606433
1,47,5.938398357289528,roastednotions.com,8.955509924709103
1,56,9.990417522245037,totalwellbeingdiet.com,13.00205338809035
1,39,4.010951403148528,nonoage.com,4.999315537303217
1,103,6.220396988364135,reasonandmeaning.com,8.999315537303216
2,49,0.974674880219028,boom-diamonds.org,1.998631074606434
1,30,15.370294318959617,ridgefieldct.org,25.00205338809035
1,51,24.0,esr.co.uk,25.998631074606433
1,45,19.99726214921287,ngkntk.co.uk,21.998631074606433
2,43,20.955509924709105,attrise.com,21.998631074606433
1,47,4.947296372347707,epragya.com,7.000684462696783
1,106,22.0041067761807,joeperry.com,23.000684462696782
1,239,16.996577686516083,noraleduc.com,17.998631074606433
1,47,1.3552361396303902,rwx365.com,2.001368925393566
1,50,2.113620807665982,installment-loans.info,3.0006844626967832
1,47,17.018480492813143,homestone.net,17.998631074606433
1,113,13.505817932922655,artonline.tv,16.0
1,46,10.948665297741274,hoyas.com.ua,12.0
2,119,17.913757700205338,cvvc.com,19.000684462696782
1,56,13.00205338809035,ireallylikefood.com,13.998631074606434
1,49,23.942505133470227,johnniefoxs.com,24.996577686516083
1,52,22.220396988364133,nextgengaming.com,23.000684462696782
1,49,14.001368925393566,picturesanimations.com,15.000684462696784
1,107,0.0,rf-lock.com,0.999315537303217
1,48,10.959616700889802,stampthewax.com,12.0
1,103,15.958932238193018,thehazeltonhotel.com,16.999315537303218
1,56,21.409993155373034,vzajemci.com,21.998631074606433
1,52,1.002053388090349,mygoyang.net,1.998631074606434
2,57,25.06776180698152,allentowndiocese.org,27.99726214921287
1,119,22.581793292265573,creatingchange.org,25.00205338809035
1,50,10.595482546201232,fantasy-worlds.org,12.999315537303216
1,49,13.00479123887748,legalservicesnyc.org,15.000684462696784
1,57,22.0041067761807,palacetheatre.org,23.000684462696782
1,51,18.04791238877481,raunihigson.co.uk,20.0
1,51,15.950718685831623,egodesign.ca,16.999315537303218
1,48,16.005475701574266,homesteadblogger.com,16.999315537303218
1,43,9.00205338809035,paydayrelay.com,9.998631074606434
1,56,22.0041067761807,sansebastianwinery.com,23.000684462696782
1,56,10.882956878850102,slowfoodtruck.com,11.997262149212867
1,50,6.9486652977412735,twenga-solutions.com,8.996577686516085
2,44,8.336755646817249,allmacwallpaper.com,9.995893223819301
1,42,3.9616700889801506,buddhasocial.com,4.999315537303217
1,53,12.147843942505133,chrisoncars.com,13.144421629021219
1,116,10.004106776180699,heritagebicycles.com,11.000684462696784
1,51,18.600958247775495,joerogan.com,27.994524298425734
2,42,5.01574264202601,ootdiva.com,5.9986310746064335
1,107,19.534565366187543,rebios.net,20.999315537303218
1,50,13.924709103353868,asiamattersforamerica.org,15.000684462696784
1,51,6.0041067761806985,dashcentral.org,8.0
1,52,21.998631074606433,absolutelykosher.com,22.99794661190965
2,52,9.990417522245037,bookwitty.com,11.000684462696784
1,42,6.822724161533197,contemptor.com,7.000684462696783
1,231,16.908966461327857,free2move.com,17.998631074606433
1,40,5.6591375770020536,hiavr.com,7.000684462696783
1,115,10.001368925393566,timnobleandsuewebster.com,20.0
1,47,9.957563312799453,tmfishingcharters.com,10.99794661190965
1,56,0.0,seonam.ac.kr,0.999315537303217
1,103,24.83778234086242,crcl.org,30.001368925393567
1,38,17.927446954141,pridelondon.org,19.000684462696782
1,54,24.186173853524984,rencenter.org,26.99794661190965
2,56,6.74880219028063,alliancerecruitmentagency.com,8.0
1,119,4.741957563312799,ask2learn.com,5.9986310746064335
1,52,10.921286789869953,audioinkradio.com,12.0
1,56,9.00205338809035,clipartlord.com,9.998631074606434
1,49,14.642026009582478,fox41yakima.com,16.999315537303218
1,50,22.910335386721425,horizon-bcbsnj.com,24.993839835728952
1,107,18.001368925393567,jsbook.com,17.998631074606433
1,56,2.9952087611225187,liveacams.com,4.0
1,56,13.045859000684462,redbattleflyer.com,13.998631074606434
1,104,13.623545516769337,reloxgroup.com,15.000684462696784
1,56,5.774127310061601,smartnora.com,15.000684462696784
1,50,15.88227241615332,thehondaclassic.com,16.999315537303218
1,50,15.457905544147843,gamoover.net,16.0
2,56,14.020533880903491,goodencenter.org,19.000684462696782
1,116,22.349075975359344,npa-us.org,23.000684462696782
1,47,18.743326488706366,well-regulatedmilitia.org,21.998631074606433
1,241,14.932238193018481,81639.com,16.0
1,48,21.4839151266256,askaboutmoney.com,31.000684462696782
1,102,14.584531143052704,chinafcx.com,17.998631074606433
1,49,18.981519507186857,colorami.com,24.0
1,244,7.063655030800821,fashion-entertainments.com,8.999315537303216
1,49,1.002053388090349,georgestocking.com,0.999315537303217
1,51,16.00273785078713,guidedoc.com,16.999315537303218
1,56,13.727583846680355,manhattanbysail.com,19.000684462696782
1,50,14.915811088295689,spagrandprix.com,16.0
1,56,10.116358658453114,whatyouth.com,10.99794661190965
1,54,14.015058179329227,holidayrvpark.org,19.000684462696782
1,56,13.557837097878165,ismaya.com,13.998631074606434
1,40,11.731690622861054,newresourcebank.com,16.999315537303218
1,238,16.18069815195072,themw.com,18.99520876112252
1,56,18.190280629705683,weddingsalon.com,26.001368925393567
1,57,22.9596167008898,pointofview.net,23.994524298425734
1,46,1.702943189596167,commonfuture-paris2015.org,1.998631074606434
1,57,5.993155373032169,opennotes.org,7.000684462696783
1,51,16.83778234086242,biline.ca,21.9958932238193
1,56,20.008213552361397,advancedelements.com,27.000684462696782
1,52,1.9767282683093772,english-ch.com,3.0006844626967832
1,56,16.00273785078713,keysweekly.com,16.0
1,115,0.9144421629021219,mostformen.com,1.998631074606434
1,49,8.999315537303216,theconsciousresistance.com,9.998631074606434
1,56,8.002737850787133,unionhomemortgage.com,10.99794661190965
1,57,21.9958932238193,aclu-wi.org,31.99726214921287
1,47,12.785763175906913,grcgt.org,16.0
1,51,10.004106776180699,minibulli.org,11.000684462696784
1,56,16.16974674880219,wupj.org,20.999315537303218
1,231,0.9034907597535934,holywars.tv,1.998631074606434
1,50,12.999315537303216,alfanika.com,13.998631074606434
1,43,10.004106776180699,almatecsolutions.com,15.000684462696784
1,56,9.409993155373032,arctictoday.com,13.00205338809035
1,116,0.0,bestrxpricem.com,0.999315537303217
1,54,19.967145790554415,cafeimports.com,25.00205338809035
1,56,25.26488706365503,dodgeridge.com,26.99794661190965
1,45,0.7939767282683093,faguobaoche.com,3.0006844626967832
1,51,20.958247775496236,iconnectivity.com,21.998631074606433
1,51,6.521560574948666,mediadrumworld.com,8.517453798767967
1,50,18.47501711156742,ofertaformativa.com,20.0
1,46,5.002053388090349,sdetstvo.com,5.9986310746064335
1,47,14.948665297741274,theliberaloc.com,16.999315537303218
2,47,7.594798083504449,innovationprizeforafrica.org,9.998631074606434
1,57,24.99110198494182,oscebih.org,25.9958932238193
1,51,20.648870636550306,stanleyparkecology.ca,23.000684462696782
1,49,18.915811088295687,fopp.com,20.0
1,51,15.939767282683095,hopeforhaiti.com,23.000684462696782
1,56,14.976043805612594,idioteq.com,16.0
1,51,2.0561259411362083,lcfshop.com,2.9979466119096507
1,47,12.867898699520875,santehtula.com,13.995893223819301
1,46,19.76454483230664,thinkfilmcompany.com,20.761122518822724
1,244,14.984257357973991,webinterpret.com,16.999315537303218
1,51,6.168377823408624,arme-de-defense.fr,7.000684462696783
1,48,22.12183436002738,jiga.fr,22.47501711156742
2,56,3.030800821355236,allmusicalbums.host,4.0
1,46,11.819301848049282,thaithesis.org,12.999315537303216
1,113,11.268993839835728,art-nostalgie.com.ua,12.0
1,47,20.55852156057495,prov.ca,22.06160164271047
1,221,4.851471594798084,arktheme.com,5.9986310746064335
1,51,6.0041067761806985,blackdesertfoundry.com,7.000684462696783
1,46,32.993839835728956,ftp.com,35.00342231348392
1,56,5.002053388090349,futurumresearch.com,9.998631074606434
1,48,21.82340862422998,greatbridgelinks.com,22.99794661190965
1,51,17.95756331279945,hogwartsprofessor.com,18.99794661190965
1,56,22.05612594113621,investmentbank.com,26.99520876112252
1,57,8.988364134154688,olixar.com,9.998631074606434
1,48,15.997262149212867,realvail.com,16.999315537303218
1,119,12.002737850787133,theloveapp.com,12.999315537303216
1,50,17.218343600273784,veneersupplies.com,21.00205338809035
1,46,0.0027378507871321013,wigsfor-women.com,0.999315537303217
1,115,15.055441478439425,ytbxw.com,16.0
1,42,15.000684462696784,zodiac-signs-astrology.com,16.996577686516083
1,50,18.362765229295004,diggiloo.net,21.00205338809035
1,51,18.0041067761807,rowy.net,19.000684462696782
1,51,21.984941820670773,layc-dc.org,24.996577686516083
1,57,15.989048596851472,capitaltonight.com,16.999315537303218
1,238,15.003422313483915,journalofnursingstudies.com,16.0
1,47,6.006844626967831,ubcministry.com,7.000684462696783
1,56,17.883641341546884,wordy.com,27.28268309377139
1,46,14.91854893908282,candyfab.org,16.0
1,51,16.92539356605065,concrobium.com,17.998631074606433
1,56,3.57015742642026,dashcasino88.com,5.9986310746064335
1,241,9.880903490759753,famitracker.com,11.000684462696784
1,51,6.0041067761806985,mobilfunktechnologie.com,7.000684462696783
1,47,0.0,my-localworld.com,0.999315537303217
1,48,23.93429158110883,siftingsherald.com,26.99794661190965
1,116,19.003422313483917,treefortbikes.com,20.0
1,51,22.414784394250514,bigwheels.net,23.411362080766597
1,40,6.0041067761806985,fotografhaberleri.net,7.000684462696783
1,56,9.713894592744696,pinclone.net,10.99794661190965
1,43,15.84394250513347,habitatnys.org,16.999315537303218
1,49,9.149897330595483,retroachievements.org,9.998631074606434
1,52,18.819986310746064,tall.org,25.9958932238193
1,49,0.008213552361396304,zeon.tv,0.999315537303217
1,56,12.999315537303216,butyoureagirl.com,13.998631074606434
1,51,11.003422313483915,getbux.com,12.0
1,53,14.004106776180699,grillgrate.com,15.000684462696784
1,243,20.958247775496236,irpost.com,24.0
1,42,0.057494866529774126,mahacivil.com,0.999315537303217
1,50,20.733744010951405,somalilandgov.com,24.0
1,119,22.05612594113621,stchristophershospital.com,28.0
1,48,15.945242984257359,wetlandpark.com,16.999315537303218
1,106,11.937029431895962,ecgj.net,12.999315537303216
1,56,1.0266940451745379,tabletszithromax-online.online,1.998631074606434
1,41,20.49555099247091,biometricsinstitute.org,20.999315537303218
1,56,17.505817932922657,cipesa.org,18.99794661190965
1,244,3.274469541409993,oaresciences.org,4.0
1,57,22.836413415468858,porters.org,27.99726214921287
1,56,3.0061601642710474,xrepublic.tv,4.0
1,54,25.267624914442163,5dt.com,25.9958932238193
1,42,2.951403148528405,blackmonkeycooks.com,4.0
1,56,0.0,bouncehouseplano.com,0.9965776865160849
1,56,13.00205338809035,cottoncarrier.com,14.99794661190965
1,56,1.0787132101300478,data-savant.com,1.998631074606434
1,56,23.72895277207392,emericaskate.com,24.725530458590008
1,56,16.0,mypivots.com,16.999315537303218
1,56,8.0,bitoasis.net,8.996577686516085
1,56,8.903490759753593,videotovideo.org,9.998631074606434
1,119,0.08487337440109514,comprargenerico.site,0.999315537303217
2,241,13.013004791238878,officialstarwarscostumes.us,13.995893223819301
1,56,22.978781656399725,ixil.com,23.99726214921287
1,241,4.03832991101985,jainbills.com,4.999315537303217
1,45,10.959616700889802,realgamernewz.com,12.0
1,56,20.763860369609855,strategicprofits.com,26.99794661190965
1,47,3.7207392197125255,travelelectra.com,3.997262149212868
1,52,15.917864476386036,lcmsyracuse.org,16.999315537303218
1,47,0.28473648186173856,blogtourdeurope.com,0.999315537303217
1,56,3.975359342915811,cheapjerseyssports.com,4.999315537303217
1,56,0.10677618069815195,lionsauthenticofficialonline.com,0.999315537303217
1,119,23.849418206707735,spacesavers.com,25.845311430527037
1,103,5.793292265571527,wekratom.com,7.000684462696783
1,42,25.00479123887748,epspackaging.org,26.001368925393567
1,45,15.958932238193018,gwei.org,19.000684462696782
1,103,19.003422313483917,prismcomics.org,20.0
1,56,3.1238877481177276,jobsinternational.ca,4.0
1,57,19.904175222450377,bodelin.com,20.999315537303218
1,57,21.204654346338124,damprid.com,24.993839835728952
1,45,7.939767282683094,inanthanhdat.com,8.999315537303216
1,46,22.680355920602327,ironworksbbq.com,24.0
1,116,15.030800821355236,mangoorange.com,14.99794661190965
1,116,16.0,paperinside.com,16.999315537303218
2,46,25.880903490759753,toolshed.com,26.99520876112252
1,241,24.95003422313484,zigzagpaper.com,25.998631074606433
1,106,10.173853524982889,etia.cz,11.000684462696784
1,243,14.242299794661191,antarcticaonline.org,15.000684462696784
1,38,14.99794661190965,artsth.com,16.0
1,50,16.00273785078713,digi-tails.com,17.998631074606433
1,45,12.002737850787133,filmexpos.com,12.999315537303216
1,47,11.000684462696784,thenewportbuzz.com,12.0
1,56,16.982888432580424,wodumedia.com,17.998631074606433
1,46,9.596167008898014,bettertouchtool.net,12.0
1,45,0.0027378507871321013,penicillins.net,0.999315537303217
1,42,21.83436002737851,afghana.com,24.0
1,49,23.003422313483917,animalsvoice.com,24.0
1,51,20.32854209445585,butterscotch.com,25.99315537303217
1,47,17.49486652977413,cleversafe.com,18.50513347022587
1,56,10.182067077344286,fjyyxx.com,11.000684462696784
1,48,1.3004791238877482,healthbenefitsf.com,1.998631074606434
1,56,5.916495550992471,hubbion.com,7.000684462696783
1,38,19.956194387405887,mayoikata.com,20.999315537303218
1,49,0.12594113620807665,orderretin-aonline.online,0.999315537303217
1,103,22.78713210130048,nctrc.org,26.001368925393567
1,57,10.99794661190965,pattyslinenrentals.com,15.997262149212867
1,116,4.191649555099247,shoukaba.com,4.999315537303217
1,50,11.156741957563312,druglawreform.info,12.0
1,49,16.83504449007529,floonet.net,17.998631074606433
1,48,18.9596167008898,apalaweb.org,20.0
1,56,22.001368925393567,clrn.org,23.000684462696782
1,50,16.00273785078713,interfaith.org,16.999315537303218
1,119,24.591375770020534,siso.org,25.9958932238193
1,52,0.10130047912388775,buy20mgprednisone.site,0.999315537303217
1,55,24.908966461327857,authorizenet.com,26.99520876112252
1,56,21.845311430527037,capstrat.com,28.996577686516083
1,87,3.0034223134839153,cnfxydcamp.com,4.0
1,116,0.9117043121149897,i91314.com,1.998631074606434
1,49,2.97056810403833,theoontz.com,10.99794661190965
1,47,3.7207392197125255,travelvariety.com,3.997262149212868
1,56,12.999315537303216,twicethespeed.com,13.995893223819301
1,56,5.002053388090349,bettingradar.net,5.9986310746064335
1,50,0.06570841889117043,lowest-pricecialis-online.online,0.999315537303217
1,45,20.00273785078713,subsignal.org,20.999315537303218
1,56,2.0123203285420943,homeclearance.us,2.9979466119096507
2,56,11.014373716632443,beeline.co,11.997262149212867
1,56,4.9253935660506505,axesslab.com,5.9986310746064335
1,48,6.98425735797399,efyser.com,8.0
1,56,19.003422313483917,experiencedynamics.com,24.0
1,49,1.0239561943874058,fakeoksunglassescheap.com,1.998631074606434
1,52,0.28199863107460643,fenvato.com,0.999315537303217
1,49,9.990417522245037,ijglobal.com,11.000684462696784
1,48,9.462012320328542,filebin.net,9.998631074606434
1,46,0.16700889801505817,coloradosfuture.org,0.999315537303217
1,56,26.001368925393567,cspg.org,26.99794661190965
1,49,1.325119780971937,trichomes.org,7.000684462696783
1,50,21.013004791238878,jigsawlounge.co.uk,21.998631074606433
1,119,18.913073237508556,vonage.ca,20.999315537303218
1,106,8.865160848733744,xiw.cc,9.998631074606434
1,47,16.00273785078713,ageod.com,16.999315537303218
1,56,3.6084873374401094,bereanhub.com,4.999315537303217
1,46,19.756331279945243,competitivealternatives.com,22.99794661190965
1,50,20.177960301163587,crystalbutton.com,21.998631074606433
1,48,25.987679671457904,frymaster.com,26.99794661190965
1,56,10.732375085557837,iptrackeronline.com,16.0
1,51,16.0,thedambook.com,20.996577686516083
1,107,0.0,trmasonic.com,0.999315537303217
1,47,13.957563312799453,fabricadepaisaje.org,14.99794661190965
1,46,23.457905544147845,fsm-a.org,30.99794661190965
1,49,21.00205338809035,metatags.org,21.998631074606433
1,102,5.02943189596167,trueexpatservices.com,5.9986310746064335
1,119,17.982203969883642,myspce.com,19.000684462696782
1,38,4.996577686516085,oayiqizu.com,6.997946611909651
1,42,24.83230663928816,savox.com,25.99315537303217
1,53,22.934976043805612,virtualemployee.com,31.99726214921287
1,50,0.06570841889117043,cheap-tadalafil-cialis.online,0.999315537303217
1,54,19.876796714579054,arklinux.org,20.999315537303218
1,42,18.962354551676935,environmentalhistory.org,20.0
1,242,22.98425735797399,narus.com,24.993839835728952
1,51,20.917180013689254,powerretouche.com,21.998631074606433
1,49,15.789185489390828,trapezegroup.com,20.999315537303218
1,50,6.0041067761806985,smeannualconference.com,8.0
1,48,24.944558521560573,eda.org,25.9958932238193
1,50,22.598220396988363,spacebar.org,23.000684462696782
1,56,14.001368925393566,ventureatlanta.org,18.001368925393567
