cons,averageTTL,active,life,Domain Name
1,241,22.0041067761807,25.00205338809035,i-hate-michaels-crafts.com
1,40,17.88911704312115,21.00205338809035,yoyou.com
1,234,7.96167008898015,17.00205338809035,musashikoyama-palm.com
1,51,12.539356605065024,12.999315537303216,walletone.com
1,244,25.44284736481862,29.82614647501711,grunge.com
1,52,13.675564681724847,18.99794661190965,mywifequitherjob.com
1,47,17.809719370294317,21.998631074606433,prostreetonline.com
1,40,17.201916495550993,18.99794661190965,sj998.com
1,56,17.240246406570844,18.99794661190965,lelombrik.net
1,47,13.938398357289527,15.000684462696784,bubok.com
1,116,1.7248459958932238,3.0006844626967832,arcteryxboots.com
1,43,3.0116358658453115,4.0,topinfluencers.net
1,119,1.0431211498973305,1.998631074606434,cubanmedicalservices.org
1,47,16.0,16.996577686516083,untoldhistory.com
1,47,8.388774811772759,9.998631074606434,phg224.co.uk
1,50,2.00684462696783,7.000684462696783,yaelduval.com
1,56,10.004106776180699,11.000684462696784,ditchthelabel.org
1,51,20.89801505817933,25.998631074606433,ticketpro.ca
1,119,23.06091718001369,32.99931553730322,ftrain.com
1,49,24.0,24.996577686516083,aperol.com
1,44,15.293634496919918,16.999315537303218,maize.com.ua
1,227,22.0041067761807,23.000684462696782,lottedfs.com
1,116,5.002053388090349,5.9986310746064335,onestopfreequotes.com
1,57,18.836413415468858,20.0,tacanow.org
1,47,12.016427104722792,12.999315537303216,dunnascomunica.com
1,46,26.0041067761807,27.000684462696782,deutz.com
1,103,11.000684462696784,11.997262149212867,katcarrera.com
1,46,9.971252566735114,12.0,romtourist.com
1,57,23.917864476386036,29.00205338809035,ploughshares.org
1,41,18.031485284052017,23.000684462696782,21rv.com
1,119,20.733744010951405,25.00205338809035,motorcyclemuseum.org
1,232,17.073237508555785,25.998631074606433,hbx.com
1,46,17.631759069130734,21.00205338809035,satraglobal.cz
1,56,0.05475701574264202,0.999315537303217,koliba-rustika.cz
2,104,22.031485284052017,23.000684462696782,upperindiaspcastings.com
1,49,22.926762491444215,27.99726214921287,menshealthnetwork.org
1,57,19.835728952772072,24.999315537303218,upjohn.org
1,102,13.982203969883642,22.99794661190965,tranbbs.com
1,56,23.000684462696782,23.99726214921287,anesthesia-analgesia.org
1,56,20.00273785078713,20.999315537303218,tgen.org
1,54,22.82819986310746,30.99794661190965,theodoreroosevelt.org
1,57,13.357973990417522,20.139630390143736,jobma.com
1,56,14.913073237508556,16.999315537303218,staplesadvantage.com
1,41,0.8733744010951403,10.001368925393566,ferrann.com
1,116,13.527720739219713,13.998631074606434,kinvey.com
1,42,7.958932238193018,10.001368925393566,zhangge.net
1,119,10.642026009582478,17.998631074606433,threadwatch.org
1,52,15.184120465434633,16.0,freewaregenius.com
1,56,22.0041067761807,23.000684462696782,conspiracyplanet.com
1,46,13.040383299110198,18.001368925393567,colnect.com
1,45,14.368240930869268,15.000684462696784,openpandora.org
1,56,25.95756331279945,26.99794661190965,scbt.com
1,45,21.00205338809035,22.168377823408623,phprojekt.com
1,49,21.754962354551676,23.000684462696782,pc-tools.net
1,42,7.939767282683094,12.999315537303216,newpct1.com
1,240,13.481177275838467,16.0,thcdn.com
1,53,15.969883641341546,16.999315537303218,amateurs-gone-wild.com
1,241,11.835728952772074,17.00205338809035,metmail.org
1,241,20.00273785078713,20.999315537303218,wlwt.info
1,45,18.888432580424368,20.0,foto.ua
1,42,24.00273785078713,24.993839835728952,aquamarine-nepal.com
1,52,0.27652292950034224,0.999315537303217,incoeurope.co.uk
1,241,23.000684462696782,23.99726214921287,bluegirl.com
1,116,14.004106776180699,15.000684462696784,ibeatyou.com
1,48,23.94524298425736,24.996577686516083,hort.net
1,46,19.923340177960302,22.001368925393567,fcdnipro.com
1,113,25.623545516769337,26.99247091033539,megavision.net
1,40,7.304585900068446,12.0,xiaoe-tech.com
1,56,13.919233401779604,15.000684462696784,katheats.com
2,57,13.360711841204655,16.0,foot01.com
1,56,12.262833675564682,13.998631074606434,outofprintclothing.com
1,51,1.08145106091718,3.0006844626967832,northerncaveman.ca
1,106,3.2087611225188226,4.0,quankj.com
1,46,1.0157426420260096,1.998631074606434,gr-oasis.com
1,37,10.915811088295689,12.0,yuwa.me
1,48,14.959616700889802,16.0,divicarton.com
1,51,4.005475701574264,5.9986310746064335,conciergepthamptons.com
1,43,5.921971252566735,7.000684462696783,aceplusbeta.com
1,49,10.001368925393566,11.000684462696784,laboratoryschoolnepal.com
1,39,0.013689253935660506,0.999315537303217,play-happy.online
1,56,3.4989733059548254,4.999315537303217,vnkeyfc.com
1,46,24.0,24.996577686516083,alexanderpalace.org
1,56,9.14715947980835,18.99794661190965,nomadcapitalist.com
1,231,17.60164271047228,18.99794661190965,optasports.com
1,57,16.919917864476385,21.998631074606433,vtex.com
1,49,19.8466803559206,28.999315537303218,c-command.com
1,116,24.980150581793293,27.000684462696782,griotsgarage.com
1,40,16.177960301163587,17.00479123887748,edufolder.jp
1,49,5.993155373032169,7.997262149212868,promoocodes.com
1,42,7.3757700205338805,16.0,szwkdldz.com
1,40,20.815879534565365,21.998631074606433,d-actus.com
2,232,11.592060232717317,20.999315537303218,offgamers.com
1,39,5.086926762491444,8.0,mokahr.com
1,34,18.90485968514716,28.139630390143736,dxnews.com
1,53,22.0041067761807,23.000684462696782,dlshq.org
1,50,7.003422313483915,8.0,prime-ethiopia.org
1,56,16.999315537303218,17.9958932238193,boxing247.com
1,48,5.333333333333333,7.000684462696783,movga.com
1,54,22.42299794661191,24.303901437371664,findadeath.com
1,56,24.0,24.996577686516083,promotionworld.com
1,243,23.003422313483917,24.0,americanwoodworker.com
1,52,9.946611909650924,12.999315537303216,adorraeli.com
1,56,17.626283367556468,17.998631074606433,yummysoftware.com
1,44,33.83709787816564,39.00068446269678,ampr.org
1,225,19.318275154004105,24.0,evi.com
1,57,19.08829568788501,22.001368925393567,crossmatch.com
1,116,29.897330595482547,30.99794661190965,qad.com
1,231,19.906913073237508,20.999315537303218,funambol.com
1,56,18.986995208761122,20.0,world-english.org
1,46,12.470910335386721,12.999315537303216,karelia.pro
1,241,0.999315537303217,0.999315537303217,weldandcrazy.com
1,241,21.95482546201232,24.0,demokrasi.com
1,119,19.50171115674196,21.998631074606433,forsalebyownerrealty.com
1,78,8.438056125941136,9.998631074606434,tecenet.com
1,50,0.038329911019849415,0.9965776865160849,lairdswoodcarving.com
1,119,23.000684462696782,23.99726214921287,richardserra.com
1,49,0.008213552361396304,1.002053388090349,bhequimar.com
1,49,0.0,0.999315537303217,ulae.info
1,50,18.981519507186857,20.0,4pickup.com
1,231,23.88227241615332,25.9958932238193,smartlook.com
1,51,24.917180013689254,25.998631074606433,basc.org.uk
1,49,22.666666666666668,23.67145790554415,telethon.fr
1,56,17.97946611909651,18.99794661190965,bemz.com
2,50,17.00205338809035,17.998631074606433,bb-fr.com
1,49,2.1437371663244353,4.999315537303217,klidpro.com
1,56,0.9828884325804244,1.998631074606434,schwuleporno.com
1,56,5.0102669404517455,5.9986310746064335,techybeats.com
1,41,0.0027378507871321013,0.999315537303217,klarcharoen.com
1,119,24.999315537303218,25.9958932238193,nfcacares.org
1,103,10.119096509240247,15.11567419575633,sourcesofinsight.com
1,48,18.078028747433265,24.0,hellotalk.com
1,51,5.924709103353867,6.997946611909651,presquileattelage.com
1,57,10.962354551676933,12.0,liveyourlegend.net
1,57,23.99726214921287,24.993839835728952,bluebirdcafe.com
1,56,3.0143737166324436,12.999315537303216,famoid.com
1,56,2.97056810403833,4.0,movilarte.com
1,45,10.924024640657084,12.0,budpostavka.com.ua
1,50,0.35044490075290896,0.999315537303217,saclancelpascher.fr
2,56,18.26420260095825,19.000684462696782,coolearth.org
1,232,23.956194387405887,24.996577686516083,money-rates.com
1,56,9.505817932922655,9.998631074606434,escortsindwarka.com
1,50,13.987679671457906,16.0,politicaltheology.com
1,46,15.000684462696784,16.0,stripegenerator.com
1,46,20.139630390143736,21.998631074606433,apartheidmuseum.org
1,56,11.767282683093772,12.999315537303216,lowest-rate-loans.com
1,57,16.917180013689254,17.998631074606433,testng.org
1,53,23.90965092402464,25.99315537303217,parislasvegas.com
1,52,13.00205338809035,13.998631074606434,zap-hosting.com
2,51,7.953456536618754,8.999315537303216,ucco.com.ua
1,50,7.96167008898015,8.999315537303216,elitefantasybasketball.com
1,50,16.00273785078713,16.999315537303218,nytech.org
1,46,20.966461327857633,29.998631074606433,tuhs.org
1,57,3.0034223134839153,5.9986310746064335,kotterinc.com
1,40,6.0041067761806985,6.997946611909651,aiyucheng.com
1,54,23.90965092402464,25.99315537303217,carnivalcorp.com
1,49,21.946611909650922,23.000684462696782,ectr.com
1,45,24.0,33.9958932238193,theosociety.org
1,57,22.99794661190965,24.993839835728952,smithandwollensky.com
1,56,9.36892539356605,10.99794661190965,hotforsecurity.com
1,231,20.10403832991102,22.190280629705683,showcase.ca
2,44,8.999315537303216,9.998631074606434,hhflcp.com
1,244,23.99726214921287,24.993839835728952,dmusic.com
1,49,14.004106776180699,15.000684462696784,iphpbb3.com
1,108,13.880903490759753,14.99520876112252,grunger.net
1,241,2.004106776180698,3.0006844626967832,atlanticfilmartists.com
1,241,18.847364818617386,19.99726214921287,deltacore.us
1,241,24.889801505817932,25.9958932238193,liveband.com
1,49,24.317590691307323,24.996577686516083,frca.org
1,241,14.888432580424366,17.9958932238193,settlerscabinbusinesscenter.biz
1,47,8.670773442847365,15.000684462696784,jollychic.com
1,56,1.002053388090349,1.998631074606434,hiddenobjectgamesonline.org
1,39,5.752224503764545,6.997946611909651,ldmnq.com
1,56,14.004106776180699,18.99794661190965,playark.com
2,42,4.706365503080082,5.9986310746064335,attalaeecars.com
1,51,4.082135523613963,5.078713210130048,petitmallblog.jp
1,109,17.013004791238878,26.99794661190965,eileandonancastle.com
1,50,21.95208761122519,22.99794661190965,actuabd.com
2,49,25.949349760438057,31.99726214921287,hhrf.org
1,55,24.908966461327857,26.001368925393567,lespac.com
1,56,21.00205338809035,21.998631074606433,salesrack.com
1,51,23.915126625598905,24.996577686516083,bhfh.org
1,39,7.427789185489391,8.999315537303216,jiemodui.com
1,50,10.00684462696783,11.000684462696784,ahouseinthehills.com
1,47,2.425735797399042,4.0,boutiquerotana.com
1,43,11.219712525667351,18.001368925393567,xcabc.com
1,49,18.0041067761807,19.000684462696782,k-squareddesigns.com
1,45,9.49760438056126,15.000684462696784,pulmo-dent.com.ua
1,56,14.004106776180699,15.000684462696784,bretcontreras.com
1,56,21.9958932238193,26.99520876112252,redeemer.com
1,48,3.0034223134839153,4.0,sreekumarr.com
1,48,11.340177960301164,13.998631074606434,murrelllaw.com
1,42,15.748117727583846,24.999315537303218,laiwu.net
1,47,21.919233401779604,29.9958932238193,campbell-hogue.com
3,107,0.02190280629705681,0.999315537303217,6661363.com
1,44,22.93223819301848,23.99726214921287,freshmail.com
1,46,5.9986310746064335,6.997946611909651,dcleaks.com
2,56,0.1861738535249829,0.999315537303217,ymmarine.online
1,56,23.04996577686516,23.99726214921287,ishafoundation.org
1,119,3.0034223134839153,4.0,adsagesafvrtnreg5tg3d.com
1,116,19.397672826830938,22.636550308008214,pjtv.com
1,231,10.004106776180699,11.000684462696784,acnibo.com
1,56,11.422313483915127,13.418206707734429,bigjournalism.com
1,119,12.985626283367557,13.998631074606434,bonitasoft.com
1,56,7.917864476386037,8.999315537303216,chameleonjohn.com
1,116,9.034907597535934,8.999315537303216,admiris.net
1,45,19.550992470910334,20.999315537303218,opentracker.net
1,56,24.854209445585216,25.99315537303217,ceo.com
1,51,12.91170431211499,13.998631074606434,security.ua
1,57,10.001368925393566,10.99794661190965,afkinsider.com
1,116,15.000684462696784,16.0,atlanticwebfitters.net
1,31,24.44626967830253,25.44284736481862,setgame.com
1,52,17.00479123887748,21.00205338809035,panda3d.org
1,42,23.000684462696782,23.99726214921287,scriptsearch.com
1,56,22.765229295003422,23.99726214921287,orcam.com
1,56,6.0013689253935665,6.997946611909651,paperovernight.com
1,43,13.774127310061601,15.000684462696784,nuricare.com
1,41,8.815879534565367,10.99794661190965,zdexe.com
1,49,17.831622176591377,17.998631074606433,wordcount.org
1,44,12.019164955509925,13.015742642026009,o-oku.jp
1,232,10.080766598220396,11.077344284736482,chokaigi.jp
1,56,8.974674880219029,12.0,momfoodie.com
1,241,20.9637234770705,24.0,peopleonthemove.org
1,56,0.7364818617385352,0.999315537303217,better-way.info
1,241,21.946611909650922,23.000684462696782,butlergum.com
1,241,18.60369609856263,20.0,aroundtheglobetravel.com
1,241,22.0041067761807,23.000684462696782,acnmail.com
1,241,18.915811088295687,20.999315537303218,skyitalia.com
1,241,13.83709787816564,15.000684462696784,adventurephilanthropy.org
1,241,10.313483915126625,15.000684462696784,computationalfluiddynamics.org
1,241,14.872005475701574,20.0,qdxpathalliance.org
1,41,14.847364818617386,16.0,makebro.com
1,114,0.8980150581793293,1.995893223819302,mcmartial.com
1,231,7.767282683093772,14.001368925393566,carfromjapan.com
1,56,5.963039014373717,7.000684462696783,mercatox.com
1,44,23.000684462696782,23.99726214921287,fembio.org
2,56,14.614647501711156,15.611225188227241,mooglyblog.com
1,46,3.991786447638604,4.999315537303217,thedarksun.org
1,52,20.739219712525667,30.001368925393567,autocasion.com
1,45,22.915811088295687,25.998631074606433,leganord.org
1,50,15.397672826830938,16.298425735797398,asn.fr
1,47,18.12457221081451,19.000684462696782,yarnharlot.ca
1,103,7.958932238193018,8.996577686516085,tourguidesperu.com
1,55,1.5989048596851472,2.9979466119096507,brunomaglishoes.us
1,55,1.5989048596851472,2.9979466119096507,tevasandals.us
1,42,0.0,0.999315537303217,ballyhandbagsoutlet.com
1,56,3.0143737166324436,4.0,aldekonseats.com
1,37,5.930184804928132,6.997946611909651,webseisaku.info
1,45,0.0,0.999315537303217,sahajjibon.com
1,49,13.00205338809035,13.998631074606434,wallappeals.com
1,46,0.0,8.0,droneandroid.cz
1,110,11.129363449691992,12.0,jobskonnect.com
2,56,8.678986995208762,16.999315537303218,iifym.com
1,52,4.402464065708419,5.9986310746064335,groupepelletierentretien.ca
1,51,10.91854893908282,12.0,campaigntoendloneliness.org
1,56,0.459958932238193,0.999315537303217,sp-kiev.com.ua
1,216,18.661190965092402,19.000684462696782,zckp.com
1,51,10.004106776180699,11.000684462696784,skinperfectbrothers.com
1,45,4.922655715263518,5.9986310746064335,cascavells.com
1,46,0.0027378507871321013,0.999315537303217,winktv18.com
1,119,2.5735797399041753,4.999315537303217,rfq.co.kr
1,49,22.836413415468858,25.998631074606433,thekitchen.org
1,50,0.0,0.999315537303217,sweetsdesu.net
1,107,22.99520876112252,32.99657768651608,gfa.org
1,49,2.8993839835728954,4.0,mangoosteen.com
1,39,9.163586584531142,16.996577686516083,cnsoftnews.com
1,57,18.494182067077343,23.000684462696782,csgv.org
1,50,15.567419575633128,16.999315537303218,mozillalinks.org
1,51,22.68309377138946,27.003422313483917,motown.com
1,56,24.399726214921287,28.0,diamondback.com
1,54,4.9253935660506505,5.9986310746064335,eventbu.com
1,56,6.551676933607118,8.0,scholarshipessay.org
1,42,24.48186173853525,29.51403148528405,hyken.com
1,103,24.00273785078713,26.99794661190965,genero.com
1,220,23.99726214921287,24.993839835728952,thegauntlet.com
1,57,22.0041067761807,23.000684462696782,seattlecca.org
1,56,2.926762491444216,8.0,citizenfourfilm.com
1,41,22.91854893908282,24.0,lirex.com
1,56,24.0,24.996577686516083,tencate.com
1,49,3.991786447638604,4.999315537303217,buycheapjerseyssale.com
1,52,0.2737850787132101,1.998631074606434,nbhxpm.com
1,40,8.692676249144421,9.998631074606434,bjbilizi.com
1,119,11.97262149212868,13.998631074606434,prettydarncute.com
1,42,14.466803559206022,20.999315537303218,czpll.com
1,56,21.82614647501711,22.99794661190965,eksess.net
1,241,27.20602327173169,28.199863107460644,conquer.com
1,56,2.9979466119096507,4.0,chemringmarine.com
1,64,12.02464065708419,13.998631074606434,qing5.com
1,56,6.9897330595482545,9.00205338809035,biggerbolderbaking.com
1,56,4.971937029431896,5.9986310746064335,travelsiders.com
1,46,24.0,24.996577686516083,jako-o.com
2,50,17.905544147843944,19.000684462696782,accessacs.com
1,48,14.340862422997947,16.0,cafe-sciences.org
1,56,1.0650239561943875,1.998631074606434,sabresteamprostores.com
1,56,7.956194387405886,8.996577686516085,2xaynha.com
1,223,14.001368925393566,14.99794661190965,ohdeedoh.com
1,49,23.734428473648187,28.996577686516083,moneyexpert.com
1,49,0.10403832991101986,0.999315537303217,salewashoes.com
1,37,6.069815195071868,7.066392881587953,jet-oita.jp
1,48,0.0,0.9965776865160849,groupsexfirsttime.com
1,43,0.0,6.995208761122519,zdrav.kg
1,116,1.002053388090349,1.998631074606434,halfhourbody.com
1,50,4.002737850787132,5.9986310746064335,yesfeed.ca
1,47,0.0,0.999315537303217,gbwgw.com
1,43,0.0,0.999315537303217,hqtdw.com
1,57,22.989733059548254,25.00205338809035,admission.com
1,47,19.34839151266256,20.0,fplanque.com
1,56,9.440109514031485,9.998631074606434,siegemedia.com
1,49,14.00684462696783,16.0,maxibud.com.ua
1,51,7.181382614647502,8.0,saremcogroup.com
1,32,17.00479123887748,18.99794661190965,bluemoonbrewingcompany.com
1,47,0.0,0.999315537303217,tkmxw.com
1,47,8.123203285420944,8.999315537303216,khroskyabs.info
1,44,16.00273785078713,16.999315537303218,visual-literacy.org
1,49,18.0041067761807,20.999315537303218,demeterfragrance.com
1,116,0.0,2.001368925393566,vastracity.com
1,51,13.963039014373717,15.000684462696784,alicepayne.com
1,56,14.061601642710473,16.0,designer-creations.com
1,43,0.0,0.999315537303217,preachingtools.net
1,45,23.994524298425734,24.996577686516083,vias.org
1,49,7.000684462696783,8.0,mijnthuiszorg.com
2,56,3.8220396988364134,5.9986310746064335,388-bet.com
1,103,0.030116358658453114,0.999315537303217,qhj6666.com
1,231,24.93908281998631,25.9958932238193,kcby.com
1,56,14.959616700889802,16.0,newfoodmagazine.com
1,108,6.841889117043121,8.0,zhongliuyuan.com
1,50,11.728952772073923,12.999315537303216,coccisoftware.com
1,45,6.034223134839151,7.000684462696783,hoctienganh2424.com
1,57,22.00684462696783,31.000684462696782,dancesafe.org
1,52,21.49486652977413,22.00684462696783,tao.ca
1,56,17.05681040383299,18.99794661190965,legaltalknetwork.com
1,57,21.073237508555785,26.99520876112252,i2i.org
2,43,22.989733059548254,27.99726214921287,ippnw.org
1,43,17.924709103353866,19.000684462696782,dokeos.com
1,52,25.557837097878167,29.998631074606433,cityfarmer.org
1,56,13.007529089664613,15.000684462696784,idolbin.com
1,47,25.982203969883642,26.99794661190965,enerpac.com
1,42,17.921971252566735,18.99794661190965,frpbbs.com
1,56,25.01574264202601,28.0,typecast.com
1,51,21.456536618754278,27.99726214921287,wickline.org
1,36,6.094455852156058,7.003422313483915,qvodmtv.com
1,47,4.265571526351814,4.999315537303217,gzbowin.com
1,111,18.403832991101986,20.0,aisrael.org
2,56,17.51403148528405,18.51334702258727,noogle.fr
1,241,15.958932238193018,18.99794661190965,dictionaryofamericanslang.org
1,241,23.000684462696782,23.99726214921287,thecurrent.com
1,241,10.3709787816564,15.000684462696784,ashtonsmallcigars.org
1,241,18.934976043805612,22.99794661190965,lavozdelinterior.org
1,51,23.003422313483917,23.99726214921287,qshow.net
1,116,21.503080082135522,21.998631074606433,10peking.com
1,102,8.91170431211499,9.998631074606434,hbczdq.com
2,56,10.77344284736482,20.0,affordanything.com
1,48,8.960985626283367,9.998631074606434,rmrcpas.com
1,56,16.98836413415469,18.99794661190965,emezeta.com
1,56,7.838466803559206,8.999315537303216,pasarpolis.com
1,51,10.743326488706366,12.0,fundacionbotin.org
1,56,22.99794661190965,25.9958932238193,mcnallyrobinson.com
1,46,0.9774127310061602,1.998631074606434,armaniexchange-outlet.com
2,49,21.94387405886379,23.000684462696782,taalunieversum.org
1,51,13.284052019164955,15.000684462696784,academyofmusiclondon.com
1,43,4.9253935660506505,6.997946611909651,phelenxanimalhealth.com
1,42,4.999315537303217,5.9986310746064335,sblegalpartners.com
1,46,0.0,1.998631074606434,jetsshopfootballonlines.com
1,119,4.265571526351814,5.9986310746064335,agilitygenesis.com
1,119,17.00205338809035,17.998631074606433,studio7designs.com
1,232,5.653661875427789,15.000684462696784,whitehelmets.org
1,56,18.56810403832991,21.998631074606433,stormpath.com
1,56,3.030800821355236,4.0,yeutaynguyen.com
1,50,19.942505133470227,20.999315537303218,joueb.com
1,50,22.080766598220396,22.86652977412731,memorial-caen.fr
1,52,19.920602327173167,20.999315537303218,srichinmoyraces.org
1,47,19.83299110198494,22.99794661190965,doba.com
1,23,1.8781656399726214,4.0,mexitaspringburn.com
1,56,7.942505133470226,12.0,dogechain.info
1,116,6.910335386721424,12.0,latisprivat.com
1,50,4.996577686516085,5.9986310746064335,grademiner-s.net
1,51,10.954140999315538,12.0,bristollanka.com
1,51,22.647501711156742,25.00205338809035,fenwayhealth.org
1,57,7.003422313483915,8.0,reallifemag.com
